countryregion,countrycode,date,s1_school,s2_work,s3_massgathering,s4_publictransport,s5_lockdown
Eritrea,ERI,12-Apr-20,1,1,1,1,1
Eritrea,ERI,13-Apr-20,1,1,1,1,1
Eritrea,ERI,14-Apr-20,1,1,1,1,1
Eritrea,ERI,15-Apr-20,1,1,1,1,1
Eritrea,ERI,16-Apr-20,1,1,1,1,1
Eritrea,ERI,17-Apr-20,1,1,1,1,1
Eritrea,ERI,18-Apr-20,1,1,1,1,1
Eritrea,ERI,19-Apr-20,1,1,1,1,1
Eritrea,ERI,20-Apr-20,1,1,1,1,1
Eritrea,ERI,21-Apr-20,1,1,1,1,1
Eritrea,ERI,22-Apr-20,1,1,1,1,1
Eritrea,ERI,23-Apr-20,1,1,1,1,1
Eritrea,ERI,24-Apr-20,1,1,1,1,1
Eritrea,ERI,25-Apr-20,1,1,1,1,1
Eritrea,ERI,26-Apr-20,1,1,1,1,1
Eritrea,ERI,27-Apr-20,1,1,1,1,1
Eritrea,ERI,28-Apr-20,1,1,1,1,1
Eritrea,ERI,29-Apr-20,1,1,1,1,1
Eritrea,ERI,30-Apr-20,1,1,1,1,1
Eritrea,ERI,01-May-20,1,1,1,1,1
Eritrea,ERI,02-May-20,1,1,1,1,1
Eritrea,ERI,03-May-20,1,1,1,1,1
Eritrea,ERI,04-May-20,1,1,1,1,1
Eritrea,ERI,05-May-20,1,1,1,1,1
Eritrea,ERI,06-May-20,1,1,1,1,1
Eritrea,ERI,07-May-20,1,1,1,1,1
Eritrea,ERI,08-May-20,1,1,1,1,1
Eritrea,ERI,09-May-20,1,1,1,1,1
Eritrea,ERI,10-May-20,1,1,1,1,1
Eritrea,ERI,11-May-20,1,1,1,1,1
Eritrea,ERI,12-May-20,1,1,1,1,1
Eritrea,ERI,13-May-20,1,1,1,1,1
Eritrea,ERI,14-May-20,1,1,1,1,1
Eritrea,ERI,15-May-20,1,1,1,1,1
Eritrea,ERI,16-May-20,1,1,1,1,1
Eritrea,ERI,17-May-20,1,1,1,1,1
Eritrea,ERI,18-May-20,1,1,1,1,1
Eritrea,ERI,19-May-20,1,1,1,1,1
Eritrea,ERI,20-May-20,1,1,1,1,1
Eritrea,ERI,21-May-20,1,1,1,1,1
Eritrea,ERI,22-May-20,1,1,1,1,1
Eritrea,ERI,23-May-20,1,1,1,1,1
Eritrea,ERI,24-May-20,1,1,1,1,1
Eritrea,ERI,25-May-20,1,1,1,1,1
Eritrea,ERI,26-May-20,1,1,1,1,1
Eritrea,ERI,27-May-20,1,1,1,1,1
Eritrea,ERI,28-May-20,1,1,1,1,1
Eritrea,ERI,29-May-20,1,1,1,1,1
Eritrea,ERI,30-May-20,1,1,1,1,1
Estonia,EST,28-Feb-20,0,0,0,0,0
Estonia,EST,29-Feb-20,0,0,0,0,0
Estonia,EST,01-Mar-20,0,0,0,0,0
Estonia,EST,02-Mar-20,0,0,0,0,0
Estonia,EST,04-Mar-20,0,0,0,0,0
Estonia,EST,06-Mar-20,0,0,0,0,0
Estonia,EST,07-Mar-20,0,0,0,0,0
Estonia,EST,11-Mar-20,0,0,0,0,0
Estonia,EST,12-Mar-20,0,0,1,0,0
Estonia,EST,13-Mar-20,0,0,1,0,0
Estonia,EST,14-Mar-20,0,0,1,0,1
Estonia,EST,15-Mar-20,0,0,1,0,1
Estonia,EST,16-Mar-20,1,0,1,0,1
Estonia,EST,17-Mar-20,1,0,1,0,1
Estonia,EST,18-Mar-20,1,0,1,0,1
Estonia,EST,19-Mar-20,1,0,1,0,1
Estonia,EST,20-Mar-20,1,0,1,0,1
Estonia,EST,21-Mar-20,1,0,1,0,1
Estonia,EST,22-Mar-20,1,0,1,0,1
Estonia,EST,23-Mar-20,1,0,1,0,1
Estonia,EST,24-Mar-20,1,0,1,0,1
Estonia,EST,25-Mar-20,1,0,1,0,1
Estonia,EST,26-Mar-20,1,0,1,0,1
Estonia,EST,27-Mar-20,1,1,1,0,1
Estonia,EST,28-Mar-20,1,1,1,0,1
Estonia,EST,29-Mar-20,1,1,1,0,1
Estonia,EST,30-Mar-20,1,1,1,0,1
Estonia,EST,31-Mar-20,1,1,1,0,1
Estonia,EST,01-Apr-20,1,1,1,0,1
Estonia,EST,02-Apr-20,1,1,1,0,1
Estonia,EST,03-Apr-20,1,1,1,0,1
Estonia,EST,04-Apr-20,1,1,1,0,1
Estonia,EST,05-Apr-20,1,1,1,0,1
Estonia,EST,06-Apr-20,1,1,1,0,1
Estonia,EST,07-Apr-20,1,1,1,0,1
Estonia,EST,08-Apr-20,1,1,1,0,1
Estonia,EST,09-Apr-20,1,1,1,0,1
Estonia,EST,10-Apr-20,1,1,1,0,1
Estonia,EST,11-Apr-20,1,1,1,0,1
Estonia,EST,12-Apr-20,1,1,1,0,1
Estonia,EST,13-Apr-20,1,1,1,0,1
Estonia,EST,14-Apr-20,1,1,1,0,1
Estonia,EST,15-Apr-20,1,1,1,0,1
Estonia,EST,16-Apr-20,1,1,1,0,1
Estonia,EST,17-Apr-20,1,1,1,0,1
Estonia,EST,18-Apr-20,1,1,1,0,1
Estonia,EST,19-Apr-20,1,1,1,0,1
Estonia,EST,20-Apr-20,1,1,1,0,1
Estonia,EST,21-Apr-20,1,1,1,0,1
Estonia,EST,22-Apr-20,1,1,1,0,1
Estonia,EST,23-Apr-20,1,1,1,0,1
Estonia,EST,24-Apr-20,1,1,1,0,1
Estonia,EST,25-Apr-20,1,1,1,0,1
Estonia,EST,26-Apr-20,1,1,1,0,1
Estonia,EST,27-Apr-20,1,1,1,0,1
Estonia,EST,28-Apr-20,1,1,1,0,1
Estonia,EST,29-Apr-20,1,1,1,0,1
Estonia,EST,30-Apr-20,1,1,1,0,1
Estonia,EST,01-May-20,1,1,1,0,1
Estonia,EST,02-May-20,1,1,1,0,1
Estonia,EST,03-May-20,1,1,1,0,1
Estonia,EST,04-May-20,1,1,1,0,1
Estonia,EST,05-May-20,1,1,1,0,1
Estonia,EST,06-May-20,1,1,1,0,1
Estonia,EST,07-May-20,1,1,1,0,1
Estonia,EST,08-May-20,1,1,1,0,1
Estonia,EST,09-May-20,1,1,1,0,1
Estonia,EST,10-May-20,1,1,1,0,1
Estonia,EST,11-May-20,1,1,1,0,1
Estonia,EST,12-May-20,1,1,1,0,1
Estonia,EST,13-May-20,1,1,1,0,1
Estonia,EST,14-May-20,1,1,1,0,1
Estonia,EST,15-May-20,1,1,1,0,1
Estonia,EST,16-May-20,1,1,1,0,1
Estonia,EST,17-May-20,1,1,1,0,1
Estonia,EST,18-May-20,1,1,1,0,0
Estonia,EST,19-May-20,1,1,1,0,0
Estonia,EST,20-May-20,1,1,1,0,0
Estonia,EST,21-May-20,1,1,1,0,0
Estonia,EST,22-May-20,1,1,1,0,0
Estonia,EST,23-May-20,1,1,1,0,0
Estonia,EST,24-May-20,1,1,1,0,0
Estonia,EST,25-May-20,1,1,1,0,0
Estonia,EST,26-May-20,1,1,1,0,0
Estonia,EST,27-May-20,1,1,1,0,0
Estonia,EST,28-May-20,1,1,1,0,0
Estonia,EST,29-May-20,1,1,1,0,0
Estonia,EST,30-May-20,1,1,1,0,0
Ethiopia,ETH,14-Mar-20,0,0,0,0,0
Ethiopia,ETH,15-Mar-20,0,0,0,0,0
Ethiopia,ETH,16-Mar-20,1,0,1,0,0
Ethiopia,ETH,17-Mar-20,1,0,1,0,0
Ethiopia,ETH,18-Mar-20,1,0,1,0,0
Ethiopia,ETH,19-Mar-20,1,0,1,0,0
Ethiopia,ETH,20-Mar-20,1,0,1,0,0
Ethiopia,ETH,21-Mar-20,1,0,1,0,0
Ethiopia,ETH,22-Mar-20,1,0,1,0,0
Ethiopia,ETH,23-Mar-20,1,0,1,0,0
Ethiopia,ETH,24-Mar-20,1,0,1,0,0
Ethiopia,ETH,25-Mar-20,1,1,1,0,0
Ethiopia,ETH,26-Mar-20,1,1,1,0,1
Ethiopia,ETH,27-Mar-20,1,1,1,0,1
Ethiopia,ETH,28-Mar-20,1,1,1,0,1
Ethiopia,ETH,29-Mar-20,1,1,1,0,1
Ethiopia,ETH,30-Mar-20,1,1,1,1,1
Ethiopia,ETH,31-Mar-20,1,1,1,1,1
Ethiopia,ETH,01-Apr-20,1,1,1,1,1
Ethiopia,ETH,02-Apr-20,1,1,1,1,1
Ethiopia,ETH,03-Apr-20,1,1,1,1,1
Ethiopia,ETH,04-Apr-20,1,1,1,1,1
Ethiopia,ETH,05-Apr-20,1,1,1,1,1
Ethiopia,ETH,06-Apr-20,1,1,1,1,1
Ethiopia,ETH,07-Apr-20,1,1,1,1,1
Ethiopia,ETH,08-Apr-20,1,1,1,1,1
Ethiopia,ETH,09-Apr-20,1,1,1,1,1
Ethiopia,ETH,10-Apr-20,1,1,1,1,1
Ethiopia,ETH,11-Apr-20,1,1,1,1,1
Ethiopia,ETH,12-Apr-20,1,1,1,1,1
Ethiopia,ETH,13-Apr-20,1,1,1,1,1
Ethiopia,ETH,14-Apr-20,1,1,1,1,1
Ethiopia,ETH,15-Apr-20,1,1,1,1,1
Ethiopia,ETH,16-Apr-20,1,1,1,1,1
Ethiopia,ETH,17-Apr-20,1,1,1,1,1
Ethiopia,ETH,18-Apr-20,1,1,1,1,1
Ethiopia,ETH,19-Apr-20,1,1,1,1,1
Ethiopia,ETH,20-Apr-20,1,1,1,1,1
Ethiopia,ETH,21-Apr-20,1,1,1,1,1
Ethiopia,ETH,22-Apr-20,1,1,1,1,1
Ethiopia,ETH,23-Apr-20,1,1,1,1,1
Ethiopia,ETH,24-Apr-20,1,1,1,1,1
Ethiopia,ETH,25-Apr-20,1,1,1,1,1
Ethiopia,ETH,26-Apr-20,1,1,1,1,1
Ethiopia,ETH,27-Apr-20,1,1,1,1,1
Ethiopia,ETH,28-Apr-20,1,1,1,1,1
Ethiopia,ETH,29-Apr-20,1,1,1,1,1
Ethiopia,ETH,30-Apr-20,1,1,1,1,1
Ethiopia,ETH,01-May-20,1,1,1,1,1
Ethiopia,ETH,02-May-20,1,1,1,1,1
Ethiopia,ETH,03-May-20,1,1,1,1,1
Ethiopia,ETH,04-May-20,1,1,1,1,1
Ethiopia,ETH,05-May-20,1,1,1,1,1
Ethiopia,ETH,06-May-20,1,1,1,1,1
Ethiopia,ETH,07-May-20,1,1,1,1,1
Ethiopia,ETH,08-May-20,1,1,1,1,1
Ethiopia,ETH,09-May-20,1,1,1,1,1
Ethiopia,ETH,10-May-20,1,1,1,1,1
Ethiopia,ETH,11-May-20,1,1,1,1,1
Ethiopia,ETH,12-May-20,1,1,1,1,1
Ethiopia,ETH,13-May-20,1,1,1,1,1
Ethiopia,ETH,14-May-20,1,1,1,1,1
Ethiopia,ETH,15-May-20,1,1,1,1,1
Ethiopia,ETH,16-May-20,1,1,1,1,1
Ethiopia,ETH,17-May-20,1,1,1,1,1
Ethiopia,ETH,18-May-20,1,1,1,1,1
Ethiopia,ETH,19-May-20,1,1,1,1,1
Ethiopia,ETH,20-May-20,1,1,1,1,1
Ethiopia,ETH,21-May-20,1,1,1,1,1
Ethiopia,ETH,22-May-20,1,1,1,1,1
Ethiopia,ETH,23-May-20,1,1,1,1,1
Ethiopia,ETH,24-May-20,1,1,1,1,1
Ethiopia,ETH,25-May-20,1,1,1,1,1
Ethiopia,ETH,26-May-20,1,1,1,1,1
Ethiopia,ETH,27-May-20,1,1,1,1,1
Ethiopia,ETH,28-May-20,1,1,1,1,1
Ethiopia,ETH,29-May-20,1,1,1,1,1
Ethiopia,ETH,30-May-20,1,1,1,1,1
Finland,FIN,30-Jan-20,0,0,0,0,0
Finland,FIN,31-Jan-20,0,0,0,0,0
Finland,FIN,01-Feb-20,0,0,0,0,0
Finland,FIN,02-Feb-20,0,0,0,0,0
Finland,FIN,03-Feb-20,0,0,0,0,0
Finland,FIN,04-Feb-20,0,0,0,0,0
Finland,FIN,05-Feb-20,0,0,0,0,0
Finland,FIN,06-Feb-20,0,0,0,0,0
Finland,FIN,07-Feb-20,0,0,0,0,0
Finland,FIN,08-Feb-20,0,0,0,0,0
Finland,FIN,09-Feb-20,0,0,0,0,0
Finland,FIN,10-Feb-20,0,0,0,0,0
Finland,FIN,11-Feb-20,0,0,0,0,0
Finland,FIN,12-Feb-20,0,0,0,0,0
Finland,FIN,13-Feb-20,0,0,0,0,0
Finland,FIN,14-Feb-20,0,0,0,0,0
Finland,FIN,15-Feb-20,0,0,0,0,0
Finland,FIN,16-Feb-20,0,0,0,0,0
Finland,FIN,17-Feb-20,0,0,0,0,0
Finland,FIN,18-Feb-20,0,0,0,0,0
Finland,FIN,19-Feb-20,0,0,0,0,0
Finland,FIN,20-Feb-20,0,0,0,0,0
Finland,FIN,21-Feb-20,0,0,0,0,0
Finland,FIN,22-Feb-20,0,0,0,0,0
Finland,FIN,23-Feb-20,0,0,0,0,0
Finland,FIN,24-Feb-20,0,0,0,0,0
Finland,FIN,25-Feb-20,0,0,0,0,0
Finland,FIN,26-Feb-20,0,0,0,0,0
Finland,FIN,27-Feb-20,0,0,0,0,0
Finland,FIN,28-Feb-20,0,0,0,0,0
Finland,FIN,29-Feb-20,0,0,0,0,0
Finland,FIN,01-Mar-20,0,0,0,0,0
Finland,FIN,02-Mar-20,0,0,0,0,0
Finland,FIN,04-Mar-20,0,0,0,0,0
Finland,FIN,06-Mar-20,0,0,0,0,0
Finland,FIN,07-Mar-20,0,0,0,0,0
Finland,FIN,09-Mar-20,0,0,0,0,0
Finland,FIN,10-Mar-20,0,0,0,0,0
Finland,FIN,12-Mar-20,0,1,1,0,0
Finland,FIN,13-Mar-20,0,1,1,0,0
Finland,FIN,14-Mar-20,0,1,1,0,0
Finland,FIN,15-Mar-20,0,1,1,0,0
Finland,FIN,16-Mar-20,1,1,1,0,1
Finland,FIN,17-Mar-20,1,1,1,0,1
Finland,FIN,18-Mar-20,1,1,1,0,1
Finland,FIN,19-Mar-20,1,1,1,0,1
Finland,FIN,20-Mar-20,1,1,1,0,1
Finland,FIN,21-Mar-20,1,1,1,0,1
Finland,FIN,22-Mar-20,1,1,1,0,1
Finland,FIN,23-Mar-20,1,1,1,0,1
Finland,FIN,24-Mar-20,1,1,1,0,1
Finland,FIN,25-Mar-20,1,1,1,0,1
Finland,FIN,26-Mar-20,1,1,1,0,1
Finland,FIN,27-Mar-20,1,1,1,0,1
Finland,FIN,28-Mar-20,1,1,1,0,1
Finland,FIN,29-Mar-20,1,1,1,0,1
Finland,FIN,30-Mar-20,1,1,1,0,1
Finland,FIN,31-Mar-20,1,1,1,0,1
Finland,FIN,01-Apr-20,1,1,1,0,1
Finland,FIN,02-Apr-20,1,1,1,0,1
Finland,FIN,03-Apr-20,1,1,1,0,1
Finland,FIN,04-Apr-20,1,1,1,0,1
Finland,FIN,05-Apr-20,1,1,1,0,1
Finland,FIN,06-Apr-20,1,1,1,0,1
Finland,FIN,07-Apr-20,1,1,1,0,1
Finland,FIN,08-Apr-20,1,1,1,0,1
Finland,FIN,09-Apr-20,1,1,1,0,1
Finland,FIN,10-Apr-20,1,1,1,0,1
Finland,FIN,11-Apr-20,1,1,1,0,1
Finland,FIN,12-Apr-20,1,1,1,0,1
Finland,FIN,13-Apr-20,1,1,1,0,1
Finland,FIN,14-Apr-20,1,1,1,0,1
Finland,FIN,15-Apr-20,1,1,1,0,1
Finland,FIN,16-Apr-20,1,1,1,0,1
Finland,FIN,17-Apr-20,1,1,1,0,1
Finland,FIN,18-Apr-20,1,1,1,0,1
Finland,FIN,19-Apr-20,1,1,1,0,1
Finland,FIN,20-Apr-20,1,1,1,0,1
Finland,FIN,21-Apr-20,1,1,1,0,1
Finland,FIN,22-Apr-20,1,1,1,0,1
Finland,FIN,23-Apr-20,1,1,1,0,1
Finland,FIN,24-Apr-20,1,1,1,0,1
Finland,FIN,25-Apr-20,1,1,1,0,1
Finland,FIN,26-Apr-20,1,1,1,0,1
Finland,FIN,27-Apr-20,1,1,1,0,1
Finland,FIN,28-Apr-20,1,1,1,0,1
Finland,FIN,29-Apr-20,1,1,1,0,1
Finland,FIN,30-Apr-20,1,1,1,0,1
Finland,FIN,01-May-20,1,1,1,0,1
Finland,FIN,02-May-20,1,1,1,0,1
Finland,FIN,03-May-20,1,1,1,0,1
Finland,FIN,04-May-20,1,1,1,0,1
Finland,FIN,05-May-20,1,1,1,0,1
Finland,FIN,06-May-20,1,1,1,0,1
Finland,FIN,07-May-20,1,1,1,0,1
Finland,FIN,08-May-20,1,1,1,0,1
Finland,FIN,09-May-20,1,1,1,0,1
Finland,FIN,10-May-20,1,1,1,0,1
Finland,FIN,11-May-20,1,1,1,0,1
Finland,FIN,12-May-20,1,1,1,0,1
Finland,FIN,13-May-20,1,1,1,0,1
Finland,FIN,14-May-20,1,1,1,0,1
Finland,FIN,15-May-20,1,1,1,0,1
Finland,FIN,16-May-20,1,1,1,0,1
Finland,FIN,17-May-20,1,1,1,0,1
Finland,FIN,18-May-20,1,1,1,0,1
Finland,FIN,19-May-20,1,1,1,0,1
Finland,FIN,20-May-20,1,1,1,0,1
Finland,FIN,21-May-20,1,1,1,0,1
Finland,FIN,22-May-20,1,1,1,0,1
Finland,FIN,23-May-20,1,1,1,0,1
Finland,FIN,24-May-20,1,1,1,0,1
Finland,FIN,25-May-20,1,1,1,0,1
Finland,FIN,26-May-20,1,1,1,0,1
Finland,FIN,27-May-20,1,1,1,0,1
Finland,FIN,28-May-20,1,1,1,0,1
Finland,FIN,29-May-20,1,1,1,0,1
Finland,FIN,30-May-20,1,1,1,0,1
France,FRA,25-Jan-20,0,0,0,0,0
France,FRA,26-Jan-20,0,0,0,0,0
France,FRA,27-Jan-20,0,0,0,0,0
France,FRA,28-Jan-20,0,0,0,0,0
France,FRA,29-Jan-20,0,0,0,0,0
France,FRA,30-Jan-20,0,0,0,0,0
France,FRA,31-Jan-20,0,0,0,0,0
France,FRA,01-Feb-20,0,0,0,0,0
France,FRA,02-Feb-20,0,0,0,0,0
France,FRA,03-Feb-20,0,0,0,0,0
France,FRA,04-Feb-20,0,0,0,0,0
France,FRA,05-Feb-20,0,0,0,0,0
France,FRA,06-Feb-20,0,0,0,0,0
France,FRA,07-Feb-20,0,0,0,0,0
France,FRA,08-Feb-20,0,0,0,0,0
France,FRA,09-Feb-20,0,0,0,0,0
France,FRA,10-Feb-20,0,0,0,0,0
France,FRA,11-Feb-20,0,0,0,0,0
France,FRA,12-Feb-20,0,0,0,0,0
France,FRA,13-Feb-20,0,0,0,0,0
France,FRA,14-Feb-20,0,0,0,0,0
France,FRA,15-Feb-20,0,0,0,0,0
France,FRA,16-Feb-20,0,0,0,0,0
France,FRA,17-Feb-20,0,0,0,0,0
France,FRA,18-Feb-20,0,0,0,0,0
France,FRA,19-Feb-20,0,0,0,0,0
France,FRA,20-Feb-20,0,0,0,0,0
France,FRA,21-Feb-20,0,0,0,0,0
France,FRA,22-Feb-20,0,0,0,0,0
France,FRA,23-Feb-20,0,0,0,0,0
France,FRA,24-Feb-20,0,0,0,0,0
France,FRA,25-Feb-20,0,0,0,0,0
France,FRA,26-Feb-20,0,0,0,0,0
France,FRA,27-Feb-20,0,0,0,0,0
France,FRA,28-Feb-20,0,0,0,0,0
France,FRA,29-Feb-20,0,0,1,0,0
France,FRA,01-Mar-20,0,0,1,0,0
France,FRA,02-Mar-20,1,0,1,0,0
France,FRA,03-Mar-20,1,0,1,0,0
France,FRA,04-Mar-20,1,0,1,0,0
France,FRA,05-Mar-20,1,0,1,0,0
France,FRA,06-Mar-20,1,0,1,0,0
France,FRA,07-Mar-20,1,0,1,0,0
France,FRA,08-Mar-20,1,0,1,0,0
France,FRA,09-Mar-20,1,0,1,0,0
France,FRA,10-Mar-20,1,0,1,0,0
France,FRA,11-Mar-20,1,0,1,0,0
France,FRA,12-Mar-20,1,0,1,0,0
France,FRA,13-Mar-20,1,0,1,0,0
France,FRA,14-Mar-20,1,0,1,0,1
France,FRA,15-Mar-20,1,0,1,0,1
France,FRA,16-Mar-20,1,0,1,1,1
France,FRA,17-Mar-20,1,1,1,1,1
France,FRA,18-Mar-20,1,1,1,1,1
France,FRA,19-Mar-20,1,1,1,1,1
France,FRA,20-Mar-20,1,1,1,1,1
France,FRA,21-Mar-20,1,1,1,1,1
France,FRA,22-Mar-20,1,1,1,1,1
France,FRA,23-Mar-20,1,1,1,1,1
France,FRA,24-Mar-20,1,1,1,1,1
France,FRA,25-Mar-20,1,1,1,1,1
France,FRA,26-Mar-20,1,1,1,1,1
France,FRA,27-Mar-20,1,1,1,1,1
France,FRA,28-Mar-20,1,1,1,1,1
France,FRA,29-Mar-20,1,1,1,1,1
France,FRA,30-Mar-20,1,1,1,1,1
France,FRA,31-Mar-20,1,1,1,1,1
France,FRA,01-Apr-20,1,1,1,1,1
France,FRA,02-Apr-20,1,1,1,1,1
France,FRA,03-Apr-20,1,1,1,1,1
France,FRA,04-Apr-20,1,1,1,1,1
France,FRA,05-Apr-20,1,1,1,1,1
France,FRA,06-Apr-20,1,1,1,1,1
France,FRA,07-Apr-20,1,1,1,1,1
France,FRA,08-Apr-20,1,1,1,1,1
France,FRA,09-Apr-20,1,1,1,1,1
France,FRA,10-Apr-20,1,1,1,1,1
France,FRA,11-Apr-20,1,1,1,1,1
France,FRA,12-Apr-20,1,1,1,1,1
France,FRA,13-Apr-20,1,1,1,1,1
France,FRA,14-Apr-20,1,1,1,1,1
France,FRA,15-Apr-20,1,1,1,1,1
France,FRA,16-Apr-20,1,1,1,1,1
France,FRA,17-Apr-20,1,1,1,1,1
France,FRA,18-Apr-20,1,1,1,1,1
France,FRA,19-Apr-20,1,1,1,1,1
France,FRA,20-Apr-20,1,1,1,1,1
France,FRA,21-Apr-20,1,1,1,1,1
France,FRA,22-Apr-20,1,1,1,1,1
France,FRA,23-Apr-20,1,1,1,1,1
France,FRA,24-Apr-20,1,1,1,1,1
France,FRA,25-Apr-20,1,1,1,1,1
France,FRA,26-Apr-20,1,1,1,1,1
France,FRA,27-Apr-20,1,1,1,1,1
France,FRA,28-Apr-20,1,1,1,1,1
France,FRA,29-Apr-20,1,1,1,1,1
France,FRA,30-Apr-20,1,1,1,1,1
France,FRA,01-May-20,1,1,1,1,1
France,FRA,02-May-20,1,1,1,1,1
France,FRA,03-May-20,1,1,1,1,1
France,FRA,04-May-20,1,1,1,1,1
France,FRA,05-May-20,1,1,1,1,1
France,FRA,06-May-20,1,1,1,1,1
France,FRA,07-May-20,1,1,1,1,1
France,FRA,08-May-20,1,1,1,1,1
France,FRA,09-May-20,1,1,1,1,1
France,FRA,10-May-20,1,1,1,1,1
France,FRA,11-May-20,1,1,1,1,1
France,FRA,12-May-20,1,1,1,1,1
France,FRA,13-May-20,1,1,1,1,1
France,FRA,14-May-20,1,1,1,1,1
France,FRA,15-May-20,1,1,1,1,1
France,FRA,16-May-20,1,1,1,1,1
France,FRA,17-May-20,1,1,1,1,1
France,FRA,18-May-20,1,1,1,1,1
France,FRA,19-May-20,1,1,1,1,1
France,FRA,20-May-20,1,1,1,1,1
France,FRA,21-May-20,1,1,1,1,1
France,FRA,22-May-20,1,1,1,1,1
France,FRA,23-May-20,1,1,1,1,1
France,FRA,24-May-20,1,1,1,1,1
France,FRA,25-May-20,1,1,1,1,1
France,FRA,26-May-20,1,1,1,1,1
France,FRA,27-May-20,1,1,1,1,1
France,FRA,28-May-20,1,1,1,1,1
France,FRA,29-May-20,1,1,1,1,1
France,FRA,30-May-20,1,1,1,1,1
Gabon,GAB,13-Mar-20,0,0,1,0,0
Gabon,GAB,15-Mar-20,0,0,1,0,0
Gabon,GAB,16-Mar-20,1,0,1,0,0
Gabon,GAB,17-Mar-20,1,0,1,0,0
Gabon,GAB,18-Mar-20,1,0,1,0,0
Gabon,GAB,19-Mar-20,1,0,1,0,0
Gabon,GAB,20-Mar-20,1,1,1,1,0
Gabon,GAB,21-Mar-20,1,1,1,1,1
Gabon,GAB,22-Mar-20,1,1,1,1,1
Gabon,GAB,23-Mar-20,1,1,1,1,1
Gabon,GAB,24-Mar-20,1,1,1,1,1
Gabon,GAB,25-Mar-20,1,1,1,1,1
Gabon,GAB,26-Mar-20,1,1,1,1,1
Gabon,GAB,27-Mar-20,1,1,1,1,1
Gabon,GAB,28-Mar-20,1,1,1,1,1
Gabon,GAB,29-Mar-20,1,1,1,1,1
Gabon,GAB,30-Mar-20,1,1,1,1,1
Gabon,GAB,31-Mar-20,1,1,1,1,1
Gabon,GAB,01-Apr-20,1,1,1,1,1
Gabon,GAB,02-Apr-20,1,1,1,1,1
Gabon,GAB,03-Apr-20,1,1,1,1,1
Gabon,GAB,04-Apr-20,1,1,1,1,1
Gabon,GAB,05-Apr-20,1,1,1,1,1
Gabon,GAB,06-Apr-20,1,1,1,1,1
Gabon,GAB,07-Apr-20,1,1,1,1,1
Gabon,GAB,08-Apr-20,1,1,1,1,1
Gabon,GAB,09-Apr-20,1,1,1,1,1
Gabon,GAB,10-Apr-20,1,1,1,1,1
Gabon,GAB,11-Apr-20,1,1,1,1,1
Gabon,GAB,12-Apr-20,1,1,1,1,1
Gabon,GAB,13-Apr-20,1,1,1,1,1
Gabon,GAB,14-Apr-20,1,1,1,1,1
Gabon,GAB,15-Apr-20,1,1,1,1,1
Gabon,GAB,16-Apr-20,1,1,1,1,1
